evolution$generation,relocationRate,gammaCDA,gammaCDE,betaDC,scenario,opositeRelativeAccessibility,nwCongestion,evolution$samples
4177,0.2201005682330085,0.9999999999999999,0.9133928636484843,4.999999999999998,5,0.0012424628935643334,0.013686889536457929,100
4177,0.0,0.7108774128654445,0.22057338995354586,1.207704019699474,5,-1.7763568394002505E-15,0.07552263524342535,100
4177,0.0,0.530664347637804,0.1538105808826443,3.5697617174634555,5,-2.220446049250313E-16,0.077227511632434,100
4177,0.0,0.5930909259775559,0.0,2.7769326344285084,5,-1.1102230246251565E-15,0.09149925090282121,100
4177,0.8370219998821568,0.9999999999999999,0.9999999999999999,4.999999999999998,3,0.007621635741017929,0.023215121155320196,100
4177,0.9999999999999999,0.9999999999999999,0.5288775620673004,4.999999999999998,3,0.0033991956813008706,0.05926016364415617,100
4177,0.0,0.8745147467533582,0.6038846227846455,4.21826494458632,5,0.0,0.07253118562831622,100
4177,0.12711383208753127,0.8243497050020041,0.7286228313642364,4.999999999999998,7,-0.0018503521482859941,0.03940018422462737,100
4177,0.5878980668699324,0.9999999999999999,0.9404811329406367,4.97061330979583,5,0.01468539549798209,0.010698547073077706,100
4177,0.0,0.6039095215869581,0.27354949296962006,3.3944394928598443,5,1.7763568394002505E-15,0.06168842808339973,100
4177,0.00898820326277831,0.8230568219208148,0.9999999999999999,4.999999999999998,3,-0.0010266890951016183,0.1697824686634619,100
4177,0.002227555746763708,0.9999999999999999,0.9702400058151437,4.999999999999997,4,-4.0547911953625615E-5,0.1396262980767247,100
4177,0.0,0.6322842231429234,0.2900080796109181,4.999999999999998,5,-1.3322676295501878E-15,0.1009839768134367,100
4177,0.0,0.7743735282492249,0.2124011469638226,3.237463284732408,5,-6.661338147750939E-16,0.08282703364168678,100
4177,0.03521692111224145,0.9579779386715722,0.5695226304587953,4.915999908632582,7,3.7318768573191274E-4,0.07149858289417291,100
4177,0.4593480696320323,0.9999999999999999,0.9239460928002602,4.98594252799644,3,-0.0070275982843162055,0.04382806645830289,100
4177,0.7598123614660627,0.9999999999999999,0.6988196786305049,4.89842700549634,1,0.003420710284825823,0.03710772299970354,100
4177,0.6483540042532651,0.9999999999999999,0.8052629079551129,4.999999999999998,1,0.015315392558863827,0.006234027295282023,100
4177,0.15432883903869374,0.9991954459700275,0.684783297184442,4.907465964594796,1,0.004498542643765924,0.03278552116664033,100
4177,0.9517318532566382,0.9696803403928814,0.9999999999999999,4.999999999999998,5,0.016784904587036853,0.006485025856268799,100
4177,0.02160733541706185,0.9999999999999999,0.7806005915446989,4.999999999999998,1,-0.0012488454002757,0.08234778263939693,100
4177,0.008653115565552304,0.8614721129836438,0.9999999999999999,4.999999999999998,1,-0.0010665245752299324,0.1706901370515633,100
4177,0.0,0.8898220211425406,0.2094158413859681,4.287526516999251,5,-6.661338147750939E-16,0.08948371828040595,100
4177,0.2920067113045967,0.999551014241235,0.6459021416721656,4.944531132537324,5,0.011922390050547294,0.014818716970882788,100
4177,0.035453645442901,0.8519878203829944,0.759639852511434,4.999999999999998,7,-0.0013471463843881537,0.08131408485680423,100
4177,0.9467012521698069,0.9344327142684185,0.6697119917636265,4.999999999999998,5,0.009254149191508021,0.015521723447398099,100
4177,0.03137822675832815,0.9626561951077546,0.6940294301127887,4.999999999999998,7,-0.003262891063042339,0.09019754848684297,100
4177,0.0,0.921903075664423,0.0,2.7592599129369373,5,-1.3322676295501878E-15,0.07060953675936096,100
4177,0.0,0.79297210779767,0.8284916682647698,0.0,1,-1.7763568394002505E-15,0.0992056116997205,100
4177,0.0,0.441681191901551,0.3729177018697664,0.0,5,6.661338147750939E-16,0.0737232003520014,100
4177,0.6203337368911928,0.9999999999999999,0.7443341249609301,4.999999999999998,1,0.009015377410557135,0.012039828139807222,100
4177,0.0,0.9999999999999999,0.5821784430476027,4.927271202824323,1,-2.220446049250313E-15,0.142548163780235,100
4177,0.06453163308513246,0.9999999999999999,0.9999999999999999,4.999999999999998,1,-6.053274167818756E-4,0.1330605528212106,100
4177,0.0,0.6340013408445726,0.854682200289578,4.687850121394114,5,-1.5543122344752192E-15,0.07008720120081295,100
4177,0.27316168768489396,0.999991412250111,0.9852392693633977,4.999999999999998,4,0.017539488510288637,0.005683284478405796,100
4177,0.5712770151641611,0.9999999999999999,0.788134032266913,4.994184072902085,1,0.013635939389255225,0.011939815745008844,100
4177,0.0034892265769634816,0.9138013370682694,0.7617819486299755,4.999999999999998,1,-2.7632579790526357E-4,0.1467198928669465,100
4177,0.09333887552647933,0.9999999999999999,0.9209427723631464,4.999999999999998,3,0.004887191631284815,0.06112648175118993,100
4177,0.6041551122114281,0.9915980767288725,0.8192296610762744,4.999999999999998,5,8.850807324423116E-4,0.007967125284643868,100
4177,0.5446767765828023,0.9754883865703007,0.9999999999999999,4.97129427173545,5,0.008249928265866235,0.014108586671773128,100
4177,0.0,0.9961183834665769,0.9999999999999999,4.647009886129031,5,-1.5543122344752192E-15,0.0760799983257018,100
4177,0.9999999999999999,0.9999999999999999,0.6444724979904536,4.927501180142909,1,0.006625611621823291,0.008471822841457635,100
4177,0.9999999999999999,0.9854166684736344,0.9999999999999999,4.999999999999998,1,0.00487060492539082,0.010208144711634115,100
4177,0.0,0.9999999999999999,0.2993780273098182,2.7041410476966687,5,5.551115123125783E-16,0.08219604162684767,100
4177,0.22712863522328705,0.8628186945405344,0.6493993233612564,4.999999999999998,1,0.01435536361431533,0.012736734614938803,100
4177,0.3643553776823175,0.9999999999999999,0.9864832751124076,4.999999999999998,7,0.006204030640792224,0.014751137606834374,100
4177,0.0,0.727457217885854,0.5526912492658484,2.7761484182951057,5,-1.1102230246251565E-15,0.08147184251515306,100
4177,0.24689215463186578,0.9610932760796884,0.8205312361489738,4.999999999999998,7,0.003216701673283029,0.010198155836621524,100
4177,0.15647890537631154,0.9999999999999999,0.9999999999999999,4.999999999999998,1,-0.003289232791195751,0.19692887057727626,100
4177,0.017030260969096263,0.7629913276796758,0.9911002954890576,4.8265171718543405,5,-7.514781130923964E-6,0.08964913878657314,100
4177,0.7673705804142426,0.8670824493194945,0.5009510363403676,4.999999999999998,1,0.005016337545499905,0.02350208913640267,100
4177,0.9999999999999999,0.9681183734082223,0.9999999999999999,4.999999999999998,5,0.01423846841315668,0.009710887597805792,100
4177,0.0223183496960112,0.8893013097010704,0.7774678782749269,4.957298441895437,3,-0.0030243074845632822,0.17372916929454152,100
4177,0.2935298972732487,0.8699923830259055,0.8706287318169285,4.999999999999998,1,0.00421566646754612,0.01189006805869804,100
4177,0.8343423892605175,0.978085448907091,0.8942040290865437,4.999999999999998,5,0.010072658683002,0.007416550491416254,100
4177,0.42843645482279563,0.9997232831429365,0.9999999999999999,4.999999999999998,5,0.008386132121229295,0.008380209525274766,100
4177,0.30522466997913084,0.9999999999999999,0.9203197189524505,4.999999999999998,3,-4.81383622199516E-4,0.046428323629389125,100
4177,0.4301202070864765,0.9999999999999999,0.9999999999999999,4.999999999999998,1,0.003113661853877847,0.026823648839760215,100
4177,0.017557938645058488,0.9999999999999999,0.9775757901159347,4.999999999999997,1,-0.002575974946642301,0.09580874223931189,100
4177,0.1718500758716871,0.9999999999999999,0.9999999999999998,4.776351313157174,5,0.012090818667202519,0.01395710469514715,100
4177,0.9999999999999999,0.9999999999999999,0.8329622374640776,4.814127912833191,5,0.0076663967073759,0.024559937570613026,100
4177,0.0,0.46599360206160756,0.5857570682571759,1.0046984343256509,5,-1.3322676295501878E-15,0.09246693881257156,100
4177,0.0017917060268290933,0.8052348178172438,0.8124693536351706,3.764910192018928,5,4.5125691525382816E-4,0.06888992525260469,100
4177,0.3186069705922377,0.8904012391318464,0.8369032935922841,4.999999999999998,5,0.01815879780601648,0.010487908573989246,100
4177,0.0,0.9394753037591378,0.5054561010441582,0.0,5,-1.5543122344752192E-15,0.10491665867399418,100
4177,0.0,0.9999999999999999,0.4712936768807324,0.0,7,-2.4424906541753444E-15,0.1352386700191221,100
4177,0.03792986809417847,0.8546719494139989,0.6490438827973323,4.999999999999998,3,-0.003062574374682603,0.17112197198483528,100
4177,0.7935590855490091,0.9165079433463584,0.9999999999999999,4.999999999999998,7,0.004411578100874558,0.005219122557567239,100
4177,0.0,0.4426662763846925,0.9282069589563321,3.0099765723948813,5,-1.1102230246251565E-15,0.0911099510990221,100
4177,0.12407293255192273,0.9999999999999999,0.7963822554068293,4.999999999999998,5,0.008718398793373439,0.020223295442754134,100
4177,0.8097685762526359,0.9999999999999999,0.9999999999999999,4.5924605797034825,5,0.014656601996189678,0.010382274014767183,100
4177,0.012959767665347075,0.8870173692809772,0.9999999999999999,4.999999999999997,7,-0.002569069638568733,0.1647742388080713,100
4177,0.0026548337441690568,0.9999999999999999,0.2695682263885831,1.939138466224067,5,0.002366643770522203,0.06687307307361044,100
4177,0.0,0.5358378719005401,0.3433672505220713,2.4521194574407366,5,-4.440892098500626E-16,0.08381784275645372,100
4177,0.9999999999999999,0.9999999999999999,0.884681953478313,4.9963431975485335,1,0.003486893810539793,0.02069636354315178,100
4177,0.04849951358582872,0.9125411167510074,0.9999999999999999,4.913605165332693,1,0.0031936505221379363,0.04676476104684871,100
4177,0.07552324891486188,0.9577325050071221,0.9999999999999999,4.999999999999998,3,-0.0015322425182344723,0.05222372673827796,100
4177,0.014649702343799363,0.9999999999999999,0.9671008769187414,4.976150135070984,3,-5.657411223174424E-4,0.13420556306854586,100
4177,0.01007394913197116,0.9557222045239804,0.7216643755922763,4.999999999999998,7,-0.0017810631576908875,0.11425866233950975,100
4177,0.005690497813020611,0.806455217175406,0.7511496600209662,4.999999999999998,5,-1.6302989032768167E-4,0.10924953089996779,100
4177,0.4665727342534507,0.9421614584768605,0.9607095205236115,4.999999999999998,1,0.0025746295842413724,0.009412883471661748,100
4177,0.0,0.8341636115840265,0.1975670680643886,4.999999999999998,5,-1.7763568394002505E-15,0.12182290341206316,100
4177,0.002652475509730444,0.9269169385773477,0.9660854828297591,4.714260669759695,1,-4.2944204999262325E-4,0.10461122607899355,100
4177,0.0018327373291897652,0.9999999999999999,0.9999999999999999,4.8364685950886175,3,-3.990428694800041E-4,0.1558372807903571,100
4177,0.0,0.8827939356948318,0.6648558726647298,1.4553842909446355,5,-2.220446049250313E-16,0.05897539310935463,100
4177,0.0,0.7461086986103983,0.03083449135573264,4.729344121072026,1,-8.881784197001252E-16,0.09538989034610504,100
4177,0.023582549549141057,0.8665776403762997,0.8575956063489591,4.8593219402115695,3,-0.0017433977951164525,0.18701673140007377,100
4177,0.0,0.9999999999999999,0.6703252309448299,3.6923810035750284,5,-8.881784197001252E-16,0.09570123599405864,100
4177,0.0,0.9999999999999999,0.3818267051099678,3.630211644231026,4,-6.661338147750939E-16,0.09876163678826001,100
4177,0.02589736985517215,0.9023258966467201,0.7904574989515466,4.710171473720787,1,-0.0026181148727462134,0.04725461754604428,100
4177,0.9999999999999999,0.9999999999999999,0.9999999999999999,4.999999999999998,5,0.015042507949808215,0.006665222318072503,100
4177,0.7730225441423084,0.927604052504735,0.9999999999999999,4.727948311228408,5,0.011143012828795373,0.013010441431986722,100
4177,0.0362388354761106,0.893021400199762,0.8298758831051042,4.999999999999998,7,-0.0014190661379900327,0.15012578398130405,100
4177,0.0,0.13149400900030986,0.9999999999999999,0.0,5,1.1102230246251565E-16,0.0613651479402161,100
4177,0.9883839293350551,0.9145231354765533,0.8483482669039816,4.999999999999998,1,0.013378805082229772,0.00724706384157682,100
4177,0.8669858538492311,0.9999999999999999,0.9999999999999999,4.945916254542911,7,2.465521274033211E-4,0.01510555527818628,100
4177,0.028873078429695637,0.9083879655691416,0.8568563549499434,4.837278508014947,3,-9.109041784796101E-4,0.10102663521713483,100
4177,0.002304286826276701,0.9102625655971739,0.8219148471974007,4.843596407425192,1,-4.555618850814458E-4,0.10255437804954616,100
4177,0.01249584854204192,0.9999999999999999,0.45426232774445147,4.999999999999998,7,-0.0010487260981628665,0.10659246590572012,100
4177,0.0,0.9014183142940625,0.9432612856121237,1.899893235095078,5,-8.881784197001252E-16,0.07159180817065096,100
4177,0.27361940331881135,0.9665138652460427,0.8924117523270859,4.999999999999998,5,0.0060721732787343274,0.013947391259736795,100
4177,0.01790665504868789,0.9822561210229281,0.9999999999999999,4.999999999999998,7,-0.00311972144921957,0.1451139349190972,100
4177,0.0,0.8535580172871816,0.7285095820506897,4.9999999999999964,5,-2.6645352591003757E-15,0.10126625307396818,100
4177,0.8046015338617363,0.8692996404847497,0.9999999999999999,4.999999999999998,1,0.011488149641555645,0.01318249005027943,100
4177,0.0,0.8959239347791181,0.5548022603655505,4.189602641925373,7,-2.220446049250313E-15,0.13556516581279293,100
4177,0.38121596019668946,0.937893393209514,0.9999999999999999,4.999999999999998,1,0.009303571796714039,0.012182980650597157,100
4177,0.5321507091166471,0.9999999999999999,0.574165945647276,4.999999999999998,7,6.840330543429474E-4,0.027690072955843376,100
4177,0.2526315668824161,0.955771433710344,0.7962265601730864,4.998645896195791,5,0.006567329724256887,0.014648171935062983,100
4177,0.0,0.9999999999999999,0.5364311319311997,4.409131466141524,5,1.3322676295501878E-15,0.07318310695833576,100
4177,0.0,0.9999999999999999,0.8644878541716668,4.999999999999998,1,-1.9984014443252818E-15,0.12267331222795137,100
4177,0.021235599202391802,0.7913758785575123,0.7553821111775393,4.774267686174762,7,-3.356583804119406E-4,0.1064771683062812,100
